interface,name,entity_type,arguments,idl_type,syntactic_form,use_counter,secure_context,high_entropy,source_file,source_line
GeolocationPosition,coords,attribute,,GeolocationCoordinates,,,,,third_party/blink/renderer/modules/geolocation/geolocation_position.idl,
GeolocationPosition,timestamp,attribute,,UnsignedLongLong,,,,,third_party/blink/renderer/modules/geolocation/geolocation_position.idl,
GeolocationPositionError,,interface,,,,,,,third_party/blink/renderer/modules/geolocation/geolocation_position_error.idl,28
GeolocationPositionError,PERMISSION_DENIED,constant,,UnsignedShort,,,,,third_party/blink/renderer/modules/geolocation/geolocation_position_error.idl,32
GeolocationPositionError,POSITION_UNAVAILABLE,constant,,UnsignedShort,,,,,third_party/blink/renderer/modules/geolocation/geolocation_position_error.idl,33
GeolocationPositionError,TIMEOUT,constant,,UnsignedShort,,,,,third_party/blink/renderer/modules/geolocation/geolocation_position_error.idl,34
GeolocationPositionError,code,attribute,,UnsignedShort,,,,,third_party/blink/renderer/modules/geolocation/geolocation_position_error.idl,
GeolocationPositionError,message,attribute,,String,,,,,third_party/blink/renderer/modules/geolocation/geolocation_position_error.idl,
GravitySensor,,interface,,,,,True,,third_party/blink/renderer/modules/sensor/gravity_sensor.idl,11
Gyroscope,,interface,,,,,True,,third_party/blink/renderer/modules/sensor/gyroscope.idl,11
Gyroscope,x,attribute,,UnrestrictedDoubleOrNull,,,,,third_party/blink/renderer/modules/sensor/gyroscope.idl,
Gyroscope,y,attribute,,UnrestrictedDoubleOrNull,,,,,third_party/blink/renderer/modules/sensor/gyroscope.idl,
Gyroscope,z,attribute,,UnrestrictedDoubleOrNull,,,,,third_party/blink/renderer/modules/sensor/gyroscope.idl,
HID,,interface,,,,,True,,third_party/blink/renderer/modules/hid/hid.idl,12
HID,getDevices,operation,(),HIDDeviceSequencePromise,,HidGetDevices,,,third_party/blink/renderer/modules/hid/hid.idl,
HID,onconnect,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/modules/hid/hid.idl,
HID,ondisconnect,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/modules/hid/hid.idl,
HID,requestDevice,operation,(HIDDeviceRequestOptions),HIDDeviceSequencePromise,,HidRequestDevice,,,third_party/blink/renderer/modules/hid/hid.idl,
HIDConnectionEvent,,interface,,,,,True,,third_party/blink/renderer/modules/hid/hid_connection_event.idl,11
HIDConnectionEvent,device,attribute,,HIDDevice,,,,,third_party/blink/renderer/modules/hid/hid_connection_event.idl,
HIDConnectionEvent,isTrusted,attribute,,Boolean,,,,,third_party/blink/renderer/core/dom/events/event.idl,
HIDDevice,,interface,,,,,True,,third_party/blink/renderer/modules/hid/hid_device.idl,14
HIDDevice,close,operation,(),VoidPromise,,HidDeviceClose,,,third_party/blink/renderer/modules/hid/hid_device.idl,
HIDDevice,collections,attribute,,HIDCollectionInfoArray,,,,,third_party/blink/renderer/modules/hid/hid_device.idl,
HIDDevice,oninputreport,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/modules/hid/hid_device.idl,
HIDDevice,open,operation,(),VoidPromise,,HidDeviceOpen,,,third_party/blink/renderer/modules/hid/hid_device.idl,
HIDDevice,opened,attribute,,Boolean,,,,,third_party/blink/renderer/modules/hid/hid_device.idl,
HIDDevice,productId,attribute,,UnsignedShort,,,,,third_party/blink/renderer/modules/hid/hid_device.idl,
HIDDevice,productName,attribute,,String,,,,,third_party/blink/renderer/modules/hid/hid_device.idl,
HIDDevice,receiveFeatureReport,operation,(Octet),DataViewPromise,,HidDeviceReceiveFeatureReport,,,third_party/blink/renderer/modules/hid/hid_device.idl,
HIDDevice,sendFeatureReport,operation,"(Octet,ArrayBufferOrArrayBufferView)",VoidPromise,,HidDeviceSendFeatureReport,,,third_party/blink/renderer/modules/hid/hid_device.idl,
HIDDevice,sendReport,operation,"(Octet,ArrayBufferOrArrayBufferView)",VoidPromise,,HidDeviceSendReport,,,third_party/blink/renderer/modules/hid/hid_device.idl,
HIDDevice,vendorId,attribute,,UnsignedShort,,,,,third_party/blink/renderer/modules/hid/hid_device.idl,
HIDInputReportEvent,,interface,,,,,True,,third_party/blink/renderer/modules/hid/hid_input_report_event.idl,11
HIDInputReportEvent,data,attribute,,DataView,,,,,third_party/blink/renderer/modules/hid/hid_input_report_event.idl,
HIDInputReportEvent,device,attribute,,HIDDevice,,,,,third_party/blink/renderer/modules/hid/hid_input_report_event.idl,
HIDInputReportEvent,isTrusted,attribute,,Boolean,,,,,third_party/blink/renderer/core/dom/events/event.idl,
HIDInputReportEvent,reportId,attribute,,Octet,,,,,third_party/blink/renderer/modules/hid/hid_input_report_event.idl,
HTMLAllCollection,,interface,,,,,,,third_party/blink/renderer/core/html/html_all_collection.idl,33
HTMLAllCollection,,operation,(UnsignedLong),ElementOrNull,,,,,third_party/blink/renderer/core/html/html_all_collection.idl,
HTMLAllCollection,item,operation,(String),HTMLCollectionOrElementOrNull,,,,,third_party/blink/renderer/core/html/html_all_collection.idl,
HTMLAllCollection,length,attribute,,UnsignedLong,,,,,third_party/blink/renderer/core/html/html_all_collection.idl,
HTMLAllCollection,namedItem,operation,(String),HTMLCollectionOrElementOrNull,,,,,third_party/blink/renderer/core/html/html_all_collection.idl,
HTMLAnchorElement,,interface,,,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,25
HTMLAnchorElement,,operation,(),String,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,9
HTMLAnchorElement,attributionDestination,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,attributionExpiry,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,attributionReportTo,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,attributionSourceEventId,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,attributionSourcePriority,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,charset,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,coords,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,download,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,hash,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAnchorElement,host,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAnchorElement,hostname,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAnchorElement,href,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAnchorElement,hrefTranslate,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,hreflang,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,name,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,origin,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAnchorElement,password,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAnchorElement,pathname,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAnchorElement,ping,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,port,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAnchorElement,protocol,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAnchorElement,referrerPolicy,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,registerAttributionSource,attribute,,Boolean,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,rel,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,relList,attribute,,DOMTokenList,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,rev,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,search,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAnchorElement,shape,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,target,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,text,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,type,attribute,,String,,,,,third_party/blink/renderer/core/html/html_anchor_element.idl,
HTMLAnchorElement,username,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAreaElement,,interface,,,,,,,third_party/blink/renderer/core/html/html_area_element.idl,25
HTMLAreaElement,,operation,(),String,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,9
HTMLAreaElement,alt,attribute,,String,,,,,third_party/blink/renderer/core/html/html_area_element.idl,
HTMLAreaElement,coords,attribute,,String,,,,,third_party/blink/renderer/core/html/html_area_element.idl,
HTMLAreaElement,download,attribute,,String,,,,,third_party/blink/renderer/core/html/html_area_element.idl,
HTMLAreaElement,hash,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAreaElement,host,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAreaElement,hostname,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAreaElement,href,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAreaElement,noHref,attribute,,Boolean,,,,,third_party/blink/renderer/core/html/html_area_element.idl,
HTMLAreaElement,origin,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAreaElement,password,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAreaElement,pathname,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAreaElement,ping,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_area_element.idl,
HTMLAreaElement,port,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAreaElement,protocol,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAreaElement,referrerPolicy,attribute,,String,,,,,third_party/blink/renderer/core/html/html_area_element.idl,
HTMLAreaElement,rel,attribute,,String,,,,,third_party/blink/renderer/core/html/html_area_element.idl,
HTMLAreaElement,relList,attribute,,DOMTokenList,,,,,third_party/blink/renderer/core/html/html_area_element.idl,
HTMLAreaElement,search,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAreaElement,shape,attribute,,String,,,,,third_party/blink/renderer/core/html/html_area_element.idl,
HTMLAreaElement,target,attribute,,String,,,,,third_party/blink/renderer/core/html/html_area_element.idl,
HTMLAreaElement,username,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_hyperlink_element_utils.idl,
HTMLAudioElement,,interface,,,,,,,third_party/blink/renderer/core/html/media/html_audio_element.idl,34
HTMLBRElement,,interface,,,,,,,third_party/blink/renderer/core/html/html_br_element.idl,24
HTMLBRElement,clear,attribute,,String,,,,,third_party/blink/renderer/core/html/html_br_element.idl,
HTMLBaseElement,,interface,,,,,,,third_party/blink/renderer/core/html/html_base_element.idl,24
HTMLBaseElement,href,attribute,,USVString,,,,,third_party/blink/renderer/core/html/html_base_element.idl,
HTMLBaseElement,target,attribute,,String,,,,,third_party/blink/renderer/core/html/html_base_element.idl,
HTMLBodyElement,,interface,,,,,,,third_party/blink/renderer/core/html/html_body_element.idl,25
HTMLBodyElement,aLink,attribute,,String,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,background,attribute,,String,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,bgColor,attribute,,String,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,link,attribute,,String,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,onafterprint,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onbeforeprint,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onbeforeunload,attribute,,OnBeforeUnloadEventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onblur,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,onerror,attribute,,OnErrorEventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,onfocus,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,onhashchange,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onlanguagechange,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onload,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,onmessage,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onmessageerror,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onoffline,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,ononline,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onorientationchange,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,onpagehide,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onpageshow,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onpopstate,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onportalactivate,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onrejectionhandled,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onresize,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,onscroll,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,onstorage,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,ontimezonechange,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onunhandledrejection,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,onunload,attribute,,EventHandlerNonNullOrNull,,,,,third_party/blink/renderer/core/frame/window_event_handlers.idl,
HTMLBodyElement,text,attribute,,String,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLBodyElement,vLink,attribute,,String,,,,,third_party/blink/renderer/core/html/html_body_element.idl,
HTMLButtonElement,,interface,,,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,25
HTMLButtonElement,checkValidity,operation,(),Boolean,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,disabled,attribute,,Boolean,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,form,attribute,,HTMLFormElementOrNull,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,formAction,attribute,,USVString,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,formEnctype,attribute,,String,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,formMethod,attribute,,String,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,formNoValidate,attribute,,Boolean,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,formTarget,attribute,,String,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,labels,attribute,,NodeList,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,name,attribute,,String,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,reportValidity,operation,(),Boolean,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,setCustomValidity,operation,(String),Void,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,type,attribute,,String,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,validationMessage,attribute,,String,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,validity,attribute,,ValidityState,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,value,attribute,,String,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
HTMLButtonElement,willValidate,attribute,,Boolean,,,,,third_party/blink/renderer/core/html/forms/html_button_element.idl,
